stamp,x,y,z,roll,pitch,yaw
1715320099,18.443636,6.621942,0.000000,0.000000,0.000000,0.698132
1715320099,18.635147,6.782639,0.000000,0.000000,0.000000,0.706858
1715320099,18.825249,6.945001,0.000000,0.000000,0.000000,0.715585
1715320099,19.013926,7.109016,0.000000,0.000000,0.000000,0.724312
1715320099,19.201165,7.274671,0.000000,0.000000,0.000000,0.733038
1715320099,19.386951,7.441953,0.000000,0.000000,0.000000,0.741765
1715320099,19.571271,7.610851,0.000000,0.000000,0.000000,0.750492
1715320099,19.754109,7.781350,0.000000,0.000000,0.000000,0.759218
1715320100,19.935453,7.953439,0.000000,0.000000,0.000000,0.767945
1715320100,20.115288,8.127104,0.000000,0.000000,0.000000,0.776672
1715320100,20.293600,8.302331,0.000000,0.000000,0.000000,0.785398
1715320100,20.470377,8.479108,0.000000,0.000000,0.000000,0.794125
1715320100,20.645604,8.657420,0.000000,0.000000,0.000000,0.802851
1715320100,20.819269,8.837255,0.000000,0.000000,0.000000,0.811578
1715320100,20.991357,9.018599,0.000000,0.000000,0.000000,0.820305
1715320100,21.161857,9.201437,0.000000,0.000000,0.000000,0.829031
1715320100,21.330755,9.385757,0.000000,0.000000,0.000000,0.837758
1715320100,21.498037,9.571543,0.000000,0.000000,0.000000,0.846485
1715320100,21.663692,9.758782,0.000000,0.000000,0.000000,0.855211
1715320100,21.827707,9.947459,0.000000,0.000000,0.000000,0.863938
1715320100,21.990069,10.137561,0.000000,0.000000,0.000000,0.872665
1715320100,22.150766,10.329072,0.000000,0.000000,0.000000,0.881391
1715320100,22.309785,10.521978,0.000000,0.000000,0.000000,0.890118
1715320100,22.467116,10.716264,0.000000,0.000000,0.000000,0.898845
1715320100,22.622744,10.911916,0.000000,0.000000,0.000000,0.907571
1715320100,22.776660,11.108919,0.000000,0.000000,0.000000,0.916298
1715320100,22.928850,11.307257,0.000000,0.000000,0.000000,0.925025
1715320100,23.079304,11.506916,0.000000,0.000000,0.000000,0.933751
