stamp,x,y,z,roll,pitch,yaw
1715322555.824173,69.861802,23.375432,0.000000,0.000000,0.000000,0.654498
1715322555.874527,70.655155,23.984193,0.000000,0.000000,0.000000,0.663225
1715322555.924919,71.443166,24.599855,0.000000,0.000000,0.000000,0.671952
1715322555.975307,72.225774,25.222369,0.000000,0.000000,0.000000,0.680678
1715322556.025702,73.002920,25.851690,0.000000,0.000000,0.000000,0.689405
1715322556.076112,73.774545,26.487768,0.000000,0.000000,0.000000,0.698132
1715322556.126468,74.540589,27.130556,0.000000,0.000000,0.000000,0.706858
1715322556.176848,75.300995,27.780004,0.000000,0.000000,0.000000,0.715585
1715322556.227272,76.055705,28.436063,0.000000,0.000000,0.000000,0.724312
1715322556.277673,76.804660,29.098683,0.000000,0.000000,0.000000,0.733038
1715322556.328140,77.547805,29.767813,0.000000,0.000000,0.000000,0.741765
1715322556.378632,78.285083,30.443404,0.000000,0.000000,0.000000,0.750492
1715322556.429030,79.016436,31.125402,0.000000,0.000000,0.000000,0.759218
1715322556.479431,79.741811,31.813757,0.000000,0.000000,0.000000,0.767945
1715322556.529860,80.461150,32.508415,0.000000,0.000000,0.000000,0.776672
1715322556.580485,81.174401,33.209324,0.000000,0.000000,0.000000,0.785398
1715322556.630885,81.881508,33.916431,0.000000,0.000000,0.000000,0.794125
1715322556.681598,82.582417,34.629681,0.000000,0.000000,0.000000,0.802851
1715322556.732079,83.277075,35.349021,0.000000,0.000000,0.000000,0.811578
1715322556.782444,83.965430,36.074396,0.000000,0.000000,0.000000,0.820305
1715322556.832926,84.647428,36.805749,0.000000,0.000000,0.000000,0.829031
1715322556.883288,85.323018,37.543027,0.000000,0.000000,0.000000,0.837758
1715322556.933864,85.992149,38.286171,0.000000,0.000000,0.000000,0.846485
1715322556.984291,86.654769,39.035127,0.000000,0.000000,0.000000,0.855211
1715322557.034720,87.310828,39.789837,0.000000,0.000000,0.000000,0.863938
1715322557.085349,87.960276,40.550243,0.000000,0.000000,0.000000,0.872665
1715322557.135872,88.603064,41.316287,0.000000,0.000000,0.000000,0.881391
1715322557.186291,89.239142,42.087912,0.000000,0.000000,0.000000,0.890118
1715322557.236677,89.868462,42.865058,0.000000,0.000000,0.000000,0.898845
1715322557.287076,90.490977,43.647666,0.000000,0.000000,0.000000,0.907571
1715322557.337489,91.106638,44.435677,0.000000,0.000000,0.000000,0.916298
1715322557.387948,91.715400,45.229030,0.000000,0.000000,0.000000,0.925025
1715322557.438399,92.317215,46.027665,0.000000,0.000000,0.000000,0.933751
1715322557.488884,92.912038,46.831522,0.000000,0.000000,0.000000,0.942478
1715322557.539285,93.499823,47.640539,0.000000,0.000000,0.000000,0.951204
1715322557.589719,94.080526,48.454655,0.000000,0.000000,0.000000,0.959931
1715322557.640261,94.654102,49.273807,0.000000,0.000000,0.000000,0.968658
1715322557.690698,95.220509,50.097933,0.000000,0.000000,0.000000,0.977384
1715322557.741107,95.779701,50.926971,0.000000,0.000000,0.000000,0.986111
1715322557.791785,96.331638,51.760856,0.000000,0.000000,0.000000,0.994838
1715322557.842144,96.876278,52.599527,0.000000,0.000000,0.000000,1.003564
1715322557.892610,97.413577,53.442918,0.000000,0.000000,0.000000,1.012291
1715322557.943087,97.943496,54.290967,0.000000,0.000000,0.000000,1.021018
1715322557.993635,98.465995,55.143607,0.000000,0.000000,0.000000,1.029744
1715322558.044080,98.981033,56.000774,0.000000,0.000000,0.000000,1.038471
1715322558.094452,99.488571,56.862403,0.000000,0.000000,0.000000,1.047198
1715322558.144789,99.988571,57.728429,0.000000,0.000000,0.000000,1.055924
1715322558.195474,100.480995,58.598784,0.000000,0.000000,0.000000,1.064651
1715322558.245876,100.965805,59.473404,0.000000,0.000000,0.000000,1.073377
1715322558.296708,101.442963,60.352221,0.000000,0.000000,0.000000,1.082104
1715322558.347201,101.912435,61.235169,0.000000,0.000000,0.000000,1.090831
1715322558.398225,102.374184,62.122180,0.000000,0.000000,0.000000,1.099557
1715322558.448826,102.828174,63.013186,0.000000,0.000000,0.000000,1.108284
1715322558.499163,103.274372,63.908120,0.000000,0.000000,0.000000,1.117011
1715322558.549733,103.712743,64.806914,0.000000,0.000000,0.000000,1.125737
1715322558.600406,104.143254,65.709500,0.000000,0.000000,0.000000,1.134464
1715322558.651102,104.565872,66.615808,0.000000,0.000000,0.000000,1.143191
1715322558.701654,104.980566,67.525769,0.000000,0.000000,0.000000,1.151917
1715322558.752007,105.387302,68.439314,0.000000,0.000000,0.000000,1.160644
1715322558.802376,105.786051,69.356374,0.000000,0.000000,0.000000,1.169371
1715322558.852720,106.176782,70.276879,0.000000,0.000000,0.000000,1.178097
1715322558.903059,106.559466,71.200759,0.000000,0.000000,0.000000,1.186824
1715322558.953482,106.934072,72.127943,0.000000,0.000000,0.000000,1.195551
1715322559.003901,107.300574,73.058360,0.000000,0.000000,0.000000,1.204277
1715322559.054233,107.658942,73.991941,0.000000,0.000000,0.000000,1.213004
1715322559.104806,108.009149,74.928613,0.000000,0.000000,0.000000,1.221730
1715322559.155204,108.351169,75.868305,0.000000,0.000000,0.000000,1.230457
1715322559.205606,108.684976,76.810947,0.000000,0.000000,0.000000,1.239184
1715322559.255974,109.010544,77.756465,0.000000,0.000000,0.000000,1.247910
1715322559.306355,109.327849,78.704789,0.000000,0.000000,0.000000,1.256637
1715322559.356881,109.636866,79.655846,0.000000,0.000000,0.000000,1.265364
1715322559.407361,109.937572,80.609563,0.000000,0.000000,0.000000,1.274090
1715322559.457706,110.229943,81.565867,0.000000,0.000000,0.000000,1.282817
1715322559.508108,110.513959,82.524687,0.000000,0.000000,0.000000,1.291544
1715322559.558450,110.789596,83.485949,0.000000,0.000000,0.000000,1.300270
1715322559.608843,111.056834,84.449579,0.000000,0.000000,0.000000,1.308997
1715322559.659206,111.315653,85.415505,0.000000,0.000000,0.000000,1.317724
1715322559.709816,111.566033,86.383653,0.000000,0.000000,0.000000,1.326450
1715322559.760202,111.807955,87.353948,0.000000,0.000000,0.000000,1.335177
1715322559.810572,112.041401,88.326318,0.000000,0.000000,0.000000,1.343904
1715322559.860942,112.266352,89.300688,0.000000,0.000000,0.000000,1.352630
1715322559.911271,112.482791,90.276984,0.000000,0.000000,0.000000,1.361357
1715322559.961638,112.690703,91.255132,0.000000,0.000000,0.000000,1.370083
1715322560.012290,112.890071,92.235057,0.000000,0.000000,0.000000,1.378810
1715322560.062758,113.080880,93.216684,0.000000,0.000000,0.000000,1.387537
1715322560.113183,113.263115,94.199939,0.000000,0.000000,0.000000,1.396263
1715322560.163593,113.436764,95.184747,0.000000,0.000000,0.000000,1.404990
1715322560.213956,113.601811,96.171032,0.000000,0.000000,0.000000,1.413717
1715322560.264354,113.758246,97.158721,0.000000,0.000000,0.000000,1.422443
1715322560.314720,113.906055,98.147736,0.000000,0.000000,0.000000,1.431170
1715322560.365143,114.045228,99.138004,0.000000,0.000000,0.000000,1.439897
1715322560.415539,114.175754,100.129449,0.000000,0.000000,0.000000,1.448623
1715322560.465893,114.297624,101.121995,0.000000,0.000000,0.000000,1.457350
1715322560.516445,114.410827,102.115567,0.000000,0.000000,0.000000,1.466077
1715322560.566827,114.515355,103.110089,0.000000,0.000000,0.000000,1.474803
1715322560.617208,114.611201,104.105485,0.000000,0.000000,0.000000,1.483530
1715322560.667562,114.698357,105.101680,0.000000,0.000000,0.000000,1.492257
1715322560.717926,114.776816,106.098597,0.000000,0.000000,0.000000,1.500983
1715322560.768490,114.846573,107.096161,0.000000,0.000000,0.000000,1.509710
1715322560.818838,114.907621,108.094296,0.000000,0.000000,0.000000,1.518436
1715322560.869194,114.959957,109.092926,0.000000,0.000000,0.000000,1.527163
1715322560.919570,115.003576,110.091974,0.000000,0.000000,0.000000,1.535890
1715322560.969930,115.038476,111.091365,0.000000,0.000000,0.000000,1.544616
1715322561.020282,115.064653,112.091022,0.000000,0.000000,0.000000,1.553343
1715322561.070824,115.082105,113.090870,0.000000,0.000000,0.000000,1.562070
1715322561.121196,115.090832,114.090832,0.000000,0.000000,0.000000,1.570796
1715322561.171500,115.090832,115.090832,0.000000,0.000000,0.000000,1.579523
1715322561.221863,115.082105,116.090794,0.000000,0.000000,0.000000,1.588250
1715322561.272208,115.064653,117.090641,0.000000,0.000000,0.000000,1.596976
1715322561.322551,115.038476,118.090299,0.000000,0.000000,0.000000,1.605703
1715322561.372920,115.003576,119.089690,0.000000,0.000000,0.000000,1.614430
1715322561.423320,114.959957,120.088738,0.000000,0.000000,0.000000,1.623156
1715322561.473811,114.907621,121.087367,0.000000,0.000000,0.000000,1.631883
1715322561.524229,114.846573,122.085502,0.000000,0.000000,0.000000,1.640609
1715322561.574685,114.776816,123.083066,0.000000,0.000000,0.000000,1.649336
1715322561.625113,114.698357,124.079984,0.000000,0.000000,0.000000,1.658063
1715322561.675512,114.611201,125.076178,0.000000,0.000000,0.000000,1.666789
1715322561.725867,114.515355,126.071574,0.000000,0.000000,0.000000,1.675516
1715322561.776304,114.410827,127.066096,0.000000,0.000000,0.000000,1.684243
1715322561.826959,114.297624,128.059668,0.000000,0.000000,0.000000,1.692969
1715322561.877479,114.175754,129.052214,0.000000,0.000000,0.000000,1.701696
1715322561.928070,114.045228,130.043659,0.000000,0.000000,0.000000,1.710423
1715322561.978505,113.906055,131.033927,0.000000,0.000000,0.000000,1.719149
1715322562.029013,113.758246,132.022943,0.000000,0.000000,0.000000,1.727876
1715322562.079424,113.601811,133.010631,0.000000,0.000000,0.000000,1.736603
1715322562.129952,113.436764,133.996917,0.000000,0.000000,0.000000,1.745329
1715322562.180564,113.263115,134.981725,0.000000,0.000000,0.000000,1.754056
1715322562.231129,113.080880,135.964980,0.000000,0.000000,0.000000,1.762783
1715322562.281725,112.890071,136.946607,0.000000,0.000000,0.000000,1.771509
1715322562.332394,112.690703,137.926532,0.000000,0.000000,0.000000,1.780236
1715322562.382839,112.482791,138.904679,0.000000,0.000000,0.000000,1.788962
1715322562.433434,112.266352,139.880975,0.000000,0.000000,0.000000,1.797689
1715322562.483932,112.041401,140.855345,0.000000,0.000000,0.000000,1.806416
1715322562.534345,111.807955,141.827715,0.000000,0.000000,0.000000,1.815142
1715322562.584799,111.566033,142.798011,0.000000,0.000000,0.000000,1.823869
1715322562.635458,111.315653,143.766159,0.000000,0.000000,0.000000,1.832596
1715322562.685941,111.056834,144.732084,0.000000,0.000000,0.000000,1.841322
1715322562.736624,110.789596,145.695715,0.000000,0.000000,0.000000,1.850049
1715322562.787047,110.513959,146.656977,0.000000,0.000000,0.000000,1.858776
1715322562.837439,110.229943,147.615796,0.000000,0.000000,0.000000,1.867502
1715322562.888071,109.937572,148.572101,0.000000,0.000000,0.000000,1.876229
1715322562.938634,109.636866,149.525818,0.000000,0.000000,0.000000,1.884956
1715322562.989109,109.327849,150.476874,0.000000,0.000000,0.000000,1.893682
1715322563.039827,109.010544,151.425198,0.000000,0.000000,0.000000,1.902409
1715322563.090179,108.684976,152.370717,0.000000,0.000000,0.000000,1.911136
1715322563.140572,108.351169,153.313358,0.000000,0.000000,0.000000,1.919862
1715322563.190940,108.009149,154.253051,0.000000,0.000000,0.000000,1.928589
1715322563.241463,107.658942,155.189723,0.000000,0.000000,0.000000,1.937315
1715322563.291910,107.300574,156.123303,0.000000,0.000000,0.000000,1.946042
1715322563.342272,106.934072,157.053721,0.000000,0.000000,0.000000,1.954769
1715322563.392937,106.559466,157.980905,0.000000,0.000000,0.000000,1.963495
1715322563.443805,106.176782,158.904784,0.000000,0.000000,0.000000,1.972222
1715322563.494339,105.786051,159.825289,0.000000,0.000000,0.000000,1.980949
1715322563.544723,105.387302,160.742349,0.000000,0.000000,0.000000,1.989675
1715322563.595102,104.980566,161.655895,0.000000,0.000000,0.000000,1.998402
1715322563.645511,104.565872,162.565856,0.000000,0.000000,0.000000,2.007129
1715322563.696071,104.143254,163.472164,0.000000,0.000000,0.000000,2.015855
1715322563.746437,103.712743,164.374749,0.000000,0.000000,0.000000,2.024582
1715322563.796812,103.274372,165.273543,0.000000,0.000000,0.000000,2.033309
1715322563.847157,102.828174,166.168478,0.000000,0.000000,0.000000,2.042035
1715322563.897621,102.374184,167.059484,0.000000,0.000000,0.000000,2.050762
1715322563.947981,101.912435,167.946495,0.000000,0.000000,0.000000,2.059489
1715322563.998331,101.442963,168.829442,0.000000,0.000000,0.000000,2.068215
1715322564.048744,100.965805,169.708260,0.000000,0.000000,0.000000,2.076942
1715322564.099103,100.480995,170.582879,0.000000,0.000000,0.000000,2.085668
1715322564.149737,99.988571,171.453235,0.000000,0.000000,0.000000,2.094395
1715322564.200206,99.488571,172.319260,0.000000,0.000000,0.000000,2.103122
1715322564.250677,98.981033,173.180890,0.000000,0.000000,0.000000,2.111848
1715322564.301132,98.465995,174.038057,0.000000,0.000000,0.000000,2.120575
1715322564.351521,97.943496,174.890697,0.000000,0.000000,0.000000,2.129302
1715322564.401852,97.413577,175.738745,0.000000,0.000000,0.000000,2.138028
1715322564.452194,96.876278,176.582137,0.000000,0.000000,0.000000,2.146755
1715322564.502624,96.331638,177.420807,0.000000,0.000000,0.000000,2.155482
1715322564.553039,95.779701,178.254693,0.000000,0.000000,0.000000,2.164208
1715322564.603516,95.220509,179.083731,0.000000,0.000000,0.000000,2.172935
1715322564.653968,94.654102,179.907857,0.000000,0.000000,0.000000,2.181662
1715322564.704330,94.080526,180.727009,0.000000,0.000000,0.000000,2.190388
1715322564.754831,93.499823,181.541124,0.000000,0.000000,0.000000,2.199115
1715322564.805338,92.912038,182.350141,0.000000,0.000000,0.000000,2.207842
1715322564.855716,92.317215,183.153998,0.000000,0.000000,0.000000,2.216568
1715322564.906058,91.715400,183.952634,0.000000,0.000000,0.000000,2.225295
1715322564.956398,91.106638,184.745987,0.000000,0.000000,0.000000,2.234021
1715322565.006898,90.490977,185.533998,0.000000,0.000000,0.000000,2.242748
1715322565.057262,89.868462,186.316606,0.000000,0.000000,0.000000,2.251475
1715322565.107644,89.239142,187.093752,0.000000,0.000000,0.000000,2.260201
1715322565.158016,88.603064,187.865376,0.000000,0.000000,0.000000,2.268928
1715322565.208407,87.960276,188.631421,0.000000,0.000000,0.000000,2.277655
1715322565.258784,87.310828,189.391827,0.000000,0.000000,0.000000,2.286381
1715322565.309155,86.654769,190.146536,0.000000,0.000000,0.000000,2.295108
1715322565.359521,85.992149,190.895492,0.000000,0.000000,0.000000,2.303835
1715322565.409867,85.323018,191.638637,0.000000,0.000000,0.000000,2.312561
1715322565.460199,84.647428,192.375914,0.000000,0.000000,0.000000,2.321288
1715322565.510538,83.965430,193.107268,0.000000,0.000000,0.000000,2.330015
1715322565.560957,83.277075,193.832642,0.000000,0.000000,0.000000,2.338741
1715322565.611364,82.582417,194.551982,0.000000,0.000000,0.000000,2.347468
1715322565.661748,81.881508,195.265233,0.000000,0.000000,0.000000,2.356194
1715322565.712116,81.174401,195.972339,0.000000,0.000000,0.000000,2.364921
1715322565.762623,80.461150,196.673249,0.000000,0.000000,0.000000,2.373648
1715322565.813044,79.741811,197.367907,0.000000,0.000000,0.000000,2.382374
1715322565.863355,79.016436,198.056262,0.000000,0.000000,0.000000,2.391101
1715322565.913765,78.285083,198.738260,0.000000,0.000000,0.000000,2.399828
1715322565.964169,77.547805,199.413850,0.000000,0.000000,0.000000,2.408554
1715322566.014701,76.804660,200.082981,0.000000,0.000000,0.000000,2.417281
1715322566.065171,76.055705,200.745601,0.000000,0.000000,0.000000,2.426008
1715322566.115539,75.300995,201.401660,0.000000,0.000000,0.000000,2.434734
1715322566.165843,74.540589,202.051108,0.000000,0.000000,0.000000,2.443461
1715322566.216113,73.774545,202.693896,0.000000,0.000000,0.000000,2.452188
1715322566.266567,73.002920,203.329974,0.000000,0.000000,0.000000,2.460914
1715322566.316786,72.225774,203.959294,0.000000,0.000000,0.000000,2.469641
1715322566.367000,71.443166,204.581809,0.000000,0.000000,0.000000,2.478368
1715322566.417472,70.655155,205.197470,0.000000,0.000000,0.000000,2.487094
1715322566.467835,69.861802,205.806232,0.000000,0.000000,0.000000,2.495821
1715322566.518217,69.063166,206.408047,0.000000,0.000000,0.000000,2.504547
1715322566.568582,68.259309,207.002870,0.000000,0.000000,0.000000,2.513274
1715322566.618979,67.450292,207.590655,0.000000,0.000000,0.000000,2.522001
1715322566.669374,66.636177,208.171358,0.000000,0.000000,0.000000,2.530727
1715322566.719738,65.817025,208.744934,0.000000,0.000000,0.000000,2.539454
1715322566.770103,64.992899,209.311340,0.000000,0.000000,0.000000,2.548181
1715322566.820495,64.163861,209.870533,0.000000,0.000000,0.000000,2.556907
1715322566.870823,63.329975,210.422470,0.000000,0.000000,0.000000,2.565634
1715322566.921180,62.491305,210.967109,0.000000,0.000000,0.000000,2.574361
1715322566.971489,61.647913,211.504409,0.000000,0.000000,0.000000,2.583087
1715322567.022050,60.799865,212.034328,0.000000,0.000000,0.000000,2.591814
1715322567.072702,59.947225,212.556827,0.000000,0.000000,0.000000,2.600541
1715322567.123255,59.090058,213.071865,0.000000,0.000000,0.000000,2.609267
1715322567.173954,58.228429,213.579403,0.000000,0.000000,0.000000,2.617994
1715322567.224417,57.362403,214.079403,0.000000,0.000000,0.000000,2.626721
1715322567.274695,56.492048,214.571827,0.000000,0.000000,0.000000,2.635447
1715322567.325078,55.617428,215.056636,0.000000,0.000000,0.000000,2.644174
1715322567.375441,54.738611,215.533795,0.000000,0.000000,0.000000,2.652900
1715322567.425772,53.855663,216.003267,0.000000,0.000000,0.000000,2.661627
1715322567.476150,52.968652,216.465015,0.000000,0.000000,0.000000,2.670354
1715322567.526512,52.077646,216.919006,0.000000,0.000000,0.000000,2.679080
1715322567.576834,51.182711,217.365204,0.000000,0.000000,0.000000,2.687807
1715322567.627144,50.283917,217.803575,0.000000,0.000000,0.000000,2.696534
1715322567.677482,49.381332,218.234086,0.000000,0.000000,0.000000,2.705260
1715322567.727911,48.475024,218.656704,0.000000,0.000000,0.000000,2.713987
1715322567.778245,47.565063,219.071397,0.000000,0.000000,0.000000,2.722714
1715322567.828591,46.651518,219.478134,0.000000,0.000000,0.000000,2.731440
1715322567.878944,45.734457,219.876883,0.000000,0.000000,0.000000,2.740167
1715322567.929264,44.813953,220.267614,0.000000,0.000000,0.000000,2.748894
1715322567.979615,43.890073,220.650298,0.000000,0.000000,0.000000,2.757620
1715322568.029967,42.962889,221.024904,0.000000,0.000000,0.000000,2.766347
1715322568.080478,42.032472,221.391405,0.000000,0.000000,0.000000,2.775074
1715322568.130794,41.098891,221.749773,0.000000,0.000000,0.000000,2.783800
1715322568.181252,40.162219,222.099981,0.000000,0.000000,0.000000,2.792527
1715322568.231610,39.222526,222.442001,0.000000,0.000000,0.000000,2.801253
1715322568.282056,38.279885,222.775808,0.000000,0.000000,0.000000,2.809980
1715322568.332386,37.334366,223.101376,0.000000,0.000000,0.000000,2.818707
1715322568.382732,36.386043,223.418681,0.000000,0.000000,0.000000,2.827433
1715322568.433316,35.434986,223.727698,0.000000,0.000000,0.000000,2.836160
1715322568.483877,34.481269,224.028403,0.000000,0.000000,0.000000,2.844887
1715322568.534304,33.524964,224.320775,0.000000,0.000000,0.000000,2.853613
1715322568.584789,32.566145,224.604790,0.000000,0.000000,0.000000,2.862340
1715322568.635123,31.604883,224.880428,0.000000,0.000000,0.000000,2.871067
1715322568.685554,30.641253,225.147666,0.000000,0.000000,0.000000,2.879793
1715322568.736087,29.675327,225.406485,0.000000,0.000000,0.000000,2.888520
1715322568.786412,28.707179,225.656865,0.000000,0.000000,0.000000,2.897247
1715322568.836975,27.736883,225.898787,0.000000,0.000000,0.000000,2.905973
1715322568.887364,26.764513,226.132232,0.000000,0.000000,0.000000,2.914700
1715322568.937809,25.790143,226.357184,0.000000,0.000000,0.000000,2.923426
1715322568.988245,24.813847,226.573623,0.000000,0.000000,0.000000,2.932153
1715322569.038712,23.835700,226.781535,0.000000,0.000000,0.000000,2.940880
1715322569.089122,22.855775,226.980903,0.000000,0.000000,0.000000,2.949606
1715322569.139500,21.874148,227.171712,0.000000,0.000000,0.000000,2.958333
1715322569.189801,20.890893,227.353947,0.000000,0.000000,0.000000,2.967060
1715322569.240165,19.906085,227.527595,0.000000,0.000000,0.000000,2.975786
1715322569.290555,18.919800,227.692643,0.000000,0.000000,0.000000,2.984513
1715322569.340993,17.932111,227.849078,0.000000,0.000000,0.000000,2.993240
1715322569.391273,16.943095,227.996887,0.000000,0.000000,0.000000,3.001966
1715322569.441714,15.952827,228.136060,0.000000,0.000000,0.000000,3.010693
1715322569.492090,14.961383,228.266586,0.000000,0.000000,0.000000,3.019420
1715322569.542458,13.968836,228.388456,0.000000,0.000000,0.000000,3.028146
1715322569.592918,12.975265,228.501659,0.000000,0.000000,0.000000,3.036873
1715322569.643314,11.980743,228.606187,0.000000,0.000000,0.000000,3.045600
1715322569.693772,10.985346,228.702033,0.000000,0.000000,0.000000,3.054326
1715322569.744359,9.989152,228.789189,0.000000,0.000000,0.000000,3.063053
1715322569.794763,8.992234,228.867648,0.000000,0.000000,0.000000,3.071779
1715322569.845148,7.994670,228.937404,0.000000,0.000000,0.000000,3.080506
1715322569.895511,6.996536,228.998453,0.000000,0.000000,0.000000,3.089233
1715322569.945885,5.997906,229.050789,0.000000,0.000000,0.000000,3.097959
1715322569.996624,4.998858,229.094408,0.000000,0.000000,0.000000,3.106686
1715322570.047441,3.999467,229.129308,0.000000,0.000000,0.000000,3.115413
1715322570.098098,2.999810,229.155485,0.000000,0.000000,0.000000,3.124139
1715322570.148912,1.999962,229.172937,0.000000,0.000000,0.000000,3.132866
1715322570.199347,1.000000,229.181664,0.000000,0.000000,-0.000000,-3.141593
1715322570.249745,-0.000000,229.181664,0.000000,0.000000,-0.000000,-3.132866
1715322570.300194,-0.999962,229.172937,0.000000,0.000000,-0.000000,-3.124139
1715322570.350543,-1.999810,229.155485,0.000000,0.000000,-0.000000,-3.115413
1715322570.400932,-2.999467,229.129308,0.000000,0.000000,-0.000000,-3.106686
1715322570.451298,-3.998858,229.094408,0.000000,0.000000,-0.000000,-3.097959
1715322570.501702,-4.997906,229.050789,0.000000,0.000000,-0.000000,-3.089233
